id,sentiment,tweet
1751985508,surprise,What if Twitter was really called &quot;Twatter&quot;? I'm posting a Twat!
1751985509,love,"@stevecarell Hey Steve.   I think you are such an awesome actor. I love every movie you are in, and I love The Office."
1751985592,love,@trishapocalypse  and I luh you tooooo
1751985667,love,@jovialjen The fever's gone ... Thanks Jen!
1751985705,love,let's make this last forever.
1751985753,love,@oreoking awe thanks
1751985812,neutral,@swfanworks --that came to my mind. So I said it. And it has now been adapted into my family's vocabulary
1751986073,surprise,The ultimate shirt folding tool (http://www.flipfold.com/)- I saw @sheldoncooper using this in one of Big Bang Theory's episodes
1751986107,love,@deleise @nataliewitcher I miss all you OK girls.    Happy Mother's Day to all y'all.
1751986115,surprise,he's pretty cute.
1751986160,love,"I mean i'm tired, and sooooo freakin in love with my @airrbear."
1751986257,neutral,after 11 months....back to twitter again
1751986326,surprise,who said i can't wear my converse with my dress?
1751986395,relief,"@konghee It's allright pastor, jiayou for the book!!"
1751986435,surprise,"@MarijuanaDeals I have the best bestfriend in the whole world .. My Mother's Day present = ambien, klonopin and a quarter! woohoo!  smh..."
1751986502,neutral,Listening to Jesse's music  &amp; on MySpace. Also getting the hang of Twiiter. I feel that i need more followers.  Don't be shy!
1751986550,neutral,@Pamluther ah . thanks .. appreciate it
1751986630,surprise,Cavs do it again!!  Oh yea!
1751986672,neutral,blastinggg music.
1751986690,love,happy sunday peeps
1751986707,neutral,"around, reading, bed."
1751986854,neutral,@denharsh i'm afraid im def. a product of the NRI Karan Johar generation- I've been watching a lot of classics this semester
1751987179,love,@wordcharmer FUZE was giving away capes at Komen's Race for the Cure today! And I'd always love a hug from you hun!
1751987251,love,loviiing declan
1751987310,love,@dbvictoria love the necklace!  What a fun idea
1751987313,neutral,"9 imperials later, I'm ready ready for a nap."
1751987326,neutral,@tidewaterknits Definitely! I have usually found that critics know virtually nothing of what constitutes a good movie. Rarely am I wrong.
1751987396,neutral,@eridge I was just thinking that
1751987409,neutral,@TheLonelyGnome Marche! I want rosti and crepes.
1751987518,love,Wishing all a Wonderful and Happy Mother's Day
1751987540,love,@cecewhi92 That is one of my Favorite EVER!!!! He is THE BEST!! No doubt! I am so glad you like him too! XOXO
1751987624,surprise,@liadoria nat has a twitter acct!
1751987721,love,Home now!!! LOL but leaving again on monday for flo rida!!!
1751987894,love,wow tiz almost midnite o_O bedtime for me!! ha gnite gorgeous ppl  *HADtheBESTdayEVER*
1751987982,neutral,Should be moving in to my apartment but 14 mile bike ride and ice cream instead
1751988073,relief,@MariM525 lol I am blessed to have you in my life too &quot;mama&quot;  Sorry about your back pain. You should do some stretches.
1751988075,relief,@kristi_crow he's happy because hs is there haha I know we would be
1751988104,surprise,"moshing to fall out boy, and confetti bears are falling from the sky"
1751988162,relief,@Jayeliwood No it's not sad. Should make you proud
1751988200,neutral,"@sueandsteve Wow, thats quite the trip!"
1751988201,relief,So apparently i left my front door wide open before going out to my show. With my and my moms laptops on the coffee table. Love my area
1751988258,sadness,@pageoneresults more seo voodoo  Google has your cache. NOARCHIVE only hides it from users.
1751988262,neutral,"@darrala sorry again, I don't have a twitter ap on my phone, so I only text to it, I can only reply on the internet for now."
1751988302,love,"Lovin' @miacarruthers, @TheRealJordin, &amp; @Adrienne_Bailon SOOOO much right now!"
1751988309,neutral,@SKILLETfan01 i had to make sure I was looking at the right game summary...
1751988384,sadness,@bsweichsel That was like eight years ago. Not so sure it would happen now
1751988431,neutral,@homeworld http://is.gd/yiOj
1751988481,neutral,Getting some sleep. Stuff with the family and a ton of homework tomorrow. Night
1751988559,surprise,"Gorgeous day!  Worked the Master Gardener plant sale, trimmed smoke bushes, and now to do some writing."
1751988693,neutral,@kylieireland Do you have a facebook page? If not I'll email you pictures of my bangs. If you don't like them I'll blame the kitties.
1751988883,sadness,@kimgoss i been saying that the past 2 weeks that i miss playing spades and drinkin chillin.. the good old days.. let me know baby
1751988917,neutral,@BHA It takes a big man to type a sad tweet like that!
1751988984,neutral,"Sooo, I spent most of my day sitting at home in front of the computer in my pajamas...I love these days."
1752017892,love,@kirstiealley: I like your crazy and witty humor!
1752017908,neutral,And I'm listening to &quot;Wrong&quot; by Depeche Mode.
1752018034,neutral,@P_LOCA thank you babe  What are you doin this evening?
1752018129,neutral,some pics up from groundup event  check myspace!
1752018133,love,@Blueeyes31 I will be uploading soon!    http://myloc.me/FEb
1752018226,love,"@claudiajordan Nice! Elise rolled out  Thas wassup! Have fun, ladies!"
1752018281,neutral,@joeterrell Cool. You should qik some stuff from the newsroom sometime. LOL.
1752018543,surprise,"@Kweeenie He's too old school for burnouts. Just a lap around the track, like they used to.  #NASCAR"
1752018547,sadness,"my teeeeeeeeeeeeeth, hurt a lot. The mall was funnn today, i made 10dolla, not 15.  better than nothing, right?! HEHE."
1752018725,neutral,dont put behind the wheel lmfao today was fun
1752018792,love,"@Jean_Pierce Well the Enterprise E, the NX-01, or the NCC 1701(no bloody A,B,C,D, or E)"
1752018819,neutral,too much sulking over being single going on tonight on tumblr - gru3some: I am here to save the day.  http://tumblr.com/xd51qx88b
1752019099,relief,Going to go kennel the dogs and then I am going to watch Goblet of Fire
1752019129,relief,@syedbalkhi It's ok now ! I've cleared my cache and everything is fine
1752019180,neutral,being a computer geek is entertaining.... i think.
1752019207,neutral,@mileycyrus is on the radio
1752019251,love,Watching The Nightmare Before Christmas &lt;3 Ask me if I care that neither Halloween nor Christmas is any time soon
1752019408,love,curlymamaw @Paul_Colman  thought you'd like it ! 9
1752019434,neutral,has just arrived in Singapore.
1752019468,relief,paramore songs? one of the best! currently listening to &quot;emergency&quot;
1752019575,neutral,"Has roughly cleaned his room, and now is heading to Pablos to read"
1752019648,love,I Luv Da movie Say Anything...  ? http://blip.fm/~5yroy
1752019691,surprise,@caroldee77 haha I know.  Sorry about all the typos in that last tweet...blehhh.  ps - Because I Said So is sucha cute movie..  awww
1752019863,love,says gots my mom a digital picture frame bout to scan pics of her wedding n all that mushy stuff  http://plurk.com/p/su3eq
1752019908,sadness,"Joining facebeek.  What a loser, I have no friends   Amy where are you?"
1752019990,neutral,@kennytheteddybR I went to target too
1752020155,neutral,@aziraA YEAYYY! good for you
1752020164,relief,@arinbjorn Thank you for sharing. I appreciate your honesty  I hadn't tweeted for 30 some odd hours and got a little tweet happy.
1752020195,neutral,@macgenie sounds like an episode of TV Wine Library with @Garyvee.
1752020205,neutral,"@lightthematch mmm thanks, if u get too stoned and eat it thats cool"
1752020247,love,@SophiaF3F3 I LOVE IT!!!!!!!!!!!!!!!!!!!!!! I ALSO LIKE THE NEW PROFILE PIC!!!!!!!!!!!!!!!!!!!!
1752020317,neutral,What about APE and server-side javascript with #mootools ? http://tinyurl.com/odqwgh  (via @paraboul)
1752020447,neutral,reading Evermore by Lynn Viehl.
1752020463,neutral,@waynemansfield  Mine are older than yours.
1752020507,neutral,downloading apps for my iphone
1752020647,surprise,Off to see Wolverine
1752021030,neutral,I hope Mama likes her Mother's day present
1752021105,neutral,Happy Mothers day to all mums
1752021343,neutral,@cdlowell Jars was gonna be my answer
1752021539,relief,I think Steph will enjoy her first Mother's Day tomorrow.
1752021691,surprise,Eating some ice cream cake  its bomb!
1752021769,sadness,@tammytrent **left off the &quot;again&quot; in the title...whoops!
1752021858,love,"@DarryleP I just have one, he is 14 months. I don't think he realizes that it is Mother's Day tomorrow. LOL!"
1752021958,neutral,@vivianakacreoen Oh ok  thnks tho for adding me
1752022011,neutral,"Aserejï¿½, ja deje dejebe tudejebe de  sebiunouva majabi an de bugui an de buididipï¿½    learning spanish through a song"
1752022045,love,@MzDeDaze you're welcome
1752022140,neutral,@roxylove524 hope you have fun tonight
1752022205,surprise,@Soonmethod @clofresh Thanks for the greeting
1752050872,neutral,@Krrrrsty didnt know you were solo for the game tonight. We should have watched the game together. Maybe next time.
1752050926,relief,Relaxin after a fun day
1752051043,surprise,"@nucLEAH oh yeah, that's right! thanks for reminding me"
1752051110,love,Saw this lil girl that has big eyes and hair like Dora the explorer. How cute
1752051313,love,2 ALL THE MOTHER OUT THERE.MAY THE GOD BLESS YOU MOTHERS/MOTHER-FIGURE OUT THERE.KEEP FIGHTN DA GOOD FIGHT &amp; NEVA GIVEUP ON THE YR CHILD.
1752051392,love,"(@danielleejonas) UGH, i love tila. haters need to shut up"
1752051616,love,the grates &amp; children collide tonight
1752051618,love,Miley Cyrus = great actress
1752051725,surprise,walking by the water in annapolis with froyo and no shoes
1752051735,love,@ewkrause Thanks Elaine. I'm clipping reviews for her scrapbook.
1752051769,relief,"@NicholeAudrey LOL! Ok, &quot;we&quot; will get right on that. I will let you know the verdict manana. Off to watch a movie with my lovely wife!"
1752051849,surprise,"@KatDerby Haha ya, my friend and I are totally having a kick off party for the occasion!!"
1752051881,neutral,Adding names to my Twitter account and learning how to use this amazing thing!
1752052047,relief,Yay got the Internet on my itouch working
1752052069,surprise,"@nerdwife Now, what on earth led you to believe that?"
1752052229,neutral,@lilstrobe pshh. Thanks.
1752052330,surprise,"@MissXu Would *you* pay $60K for a lunch with Oscar de la Renta?  I don't see her hitting East Village shops, do you?"
1752052436,love,@odangitsnikki There's a way around that 72 Minute Limit ;) AIM me and I'll tell you
1752052495,love,@androidtomato Hello Gorgeous GIRL! Nice new pic!  HOw are you today
1752052584,neutral,having Bigi &amp; Tokyo Fashion Spree tmr  Check out SIH web ^____^
1752052851,neutral,A- on my french paper.
1752052937,neutral,@burnthatbox  There's also a fairly recent (w/in past 10 years) quasi-sequel. Plot not as good but v. pretty in terms of art.
1752052945,neutral,@iamrehman @barbarawaterst @myob247 @hiannie @Jan_Geronimo @JavierChua @ScottATaylor @ozsultan Thanks for sharing with your friends!
1752053135,surprise,"Gonna WoW for a bit. Later, Twitter &lt;3"
1752053325,surprise,@Ayosilva when in doubt go with the instincts.
1752053364,neutral,About to hit the hay. (who came up with that?) goodnight world and all those who inhabit it
1752053525,love,Neville88@JBeauty am gud enuh hun...was jus sayin hi n hopin that ur avin a gud nite so far..HAPPY LADIES DAY 2MORO THEN...is dat better
1752053603,neutral,@kepp been there done that. It always ended up with me selling the machine and going back to my mac
1752053720,neutral,at thee mall
1752053785,sadness,"@n_dubbs curse you, igloo dwellers!!"
1752053792,surprise,"@alekandsteph thanks for adding me, glad to have you"
1752054061,love,I still luv my HAWKS! I aint no fair weather fan! I'm ride or die 4 mine!!
1752054095,neutral,"Going to bed, with peter."
1752054112,surprise,@stephanierhenee wow... you're doing this all through text?  I would get tired after a while
